id;Enseignes;Latitude;Longitude;CP;Adresse;Ville;Type
1000001;Carrefour Market;4620100.0;519800.0;1000;596 AVENUE DE TREVOUX;SAINT-DENIS-LèS-BOURG;R
1000002;Carrefour Market;4621842.0;522767.0;1000;16 Avenue de Marboz;BOURG-EN-BRESSE;R
1000008;Carrefour;4619900.0;524100.0;1000;Bd Charles de Gaulle;BOURG-EN-BRESSE;R
1100002;Carrefour Market;4625000.0;564400.0;1100;Rue Brillat-Savarin;OYONNAX;R
1110001;Carrefour Market;4597800.0;559900.0;1110;Rue Masonod;HAUTEVILLE-LOMPNES;R
1150001;Carrefour Market;4590200.0;534600.0;1150;8 RUE DE L'INDUSTRIE;LAGNIEU;R
1170001;Carrefour;4629300.0;607900.0;1170;RN5;SéGNY;R
1170002;Carrefour Market;4632200.0;605300.0;1170;Lieu-Dit les Vertes Campagnes;GEX;R
1200001;Carrefour Market;4610600.0;582300.0;1200;69 Rue de la République;Bellegarde-sur-Valserine;R
1200003;Carrefour;4612400.0;581200.0;1200;Avenue Maréchal de Lattre de Tassigny;Bellegarde-sur-Valserine;R
1210001;Carrefour;4625303.0;611817.0;1210;Chemin de la Brunette;FERNEY-VOLTAIRE;R
1220001;Carrefour Market;4634300.0;614100.0;1220;691 AVENUE DU CRET D'EAU;Divonne-les-Bains;R
1300001;Carrefour;4576000.0;568600.0;1300;ZAC DE L OUSSON;Belley;R
1340005;Carrefour Market;4633472.64;512600.21;1340;103 RUE DES LUYERS;Montrevel-en-Bresse;R
1350004;Carrefour Market;4584733.2623162;578691.58896959;1350;450 AVENUE JEAN FALCONNIER;Culoz;R
1390001;Carrefour Market;4592700.0;495800.0;1390;70 Allées des Marronniers;Saint-André-de-Corcy;R
1400001;Carrefour Market;4611900.0;496100.0;1400;AVENUE MARECHAL FOCH;CHATILLON-SUR-CHALARONNE;R
1460001;Carrefour Market;4617225.0;557729.0;1460;68 Rue du Jura;MONTREAL-LA-CLUSE;R
1480001;Carrefour Market;4598403.0;475694.0;1480; Rue Édouard Herriot;JASSANS-RIOTTIER;R
1500001;Carrefour Market;4596243.9754254;535907.07856714;1500;Rue Alexandre Bérard;Ambérieu-en-Bugey;R
1510003;Carrefour Contact;4587300.0;569800.0;1510;"1 rue des champs ""les terrasses""";Artemare;R
1540001;Carrefour Market;4619800.0;499400.0;1540;184 rue du 19 mars 1962;VONNAS;R
1600001;Carrefour Market;4582800.0;497200.0;1700;Rue du Figuier;MIRIBEL;R
1600002;Carrefour Market;4593472.4745;479062.770497;1600;324 Route de Lyon;TREVOUX;R
1630001;Carrefour Market;4624200.0;602500.0;1630;RUE DE GENEVE -;SAINT-GENIS-POUILLY;R
1800001;Carrefour Market;4590100.0;519100.0;1800;47 Route de Lyon;MEXIMIEUX;R
1960001;Carrefour Market;4618200.0;521400.0;1960;Chemin de Bellevue;PERONNAS;R
2000002;Carrefour;4954800.0;361600.0;2000;ZAC ILE DE FRANCE;LAON;R
2000003;Carrefour Market;4957005.31713;360820.562241;2000;16 RUE FERNAND CHRIST;LAON;R
2000010;Carrefour Market;4956363.2230136;364568.61996276;2000;RUE DU DR MENU;Laon;R
2120003;Carrefour Market;4990316.0;362899.0;2120;RUE SADI CARNOT;GUISE;R
2170001;Carrefour Market;5001300.0;378100.0;2170;RUE DES VERRIERS;LE NOUVION-EN-THIéRACHE;R
2190007;Carrefour Market;4943503.6675202;396689.49241097;2190;3 Rue Pierre Curtil;Guignicourt;R
2200011;Carrefour Market;4938127.0;330822.0;2200;Avenue de Compiègne;MERCIN-ET-VAUX;R
2200012;Carrefour Contact;4936299.0;340346.0;2200;Rue d'Acy;Venizel;R
2220001;Carrefour Market;4934100.0;352900.0;2220;34 BD DE MONTPELLIER;BRAINE;R
2230002;Carrefour Market;4995800.0;343000.0;2230;1000 rue jean jaures;Fresnoy-le-Grand;R
2250001;Carrefour Market;4974300.0;377300.0;2250;Rue Saint Nicolas;MARLE;R
2260001;Carrefour Market;4997300.0;391800.0;2260;rue de l'armistice;LA CAPELLE;R
2270001;Carrefour Contact;4968900.0;362200.0;2270;2 AVENUE DE LA LIBERATION;Crécy-sur-Serre;R
2300002;Carrefour Market;4959100.0;323400.0;2300;CHEMIN DEPARTEMENTAL 937;AUTREVILLE;R
2300009;Carrefour Contact;4951975.29;314929.08;2300;24 rue du point du jour;Blérancourt;R
2340001;Carrefour Market;4968900.0;402200.0;2340;14 ROUTE DE MONTCORNET;LISLET;R
2370005;Carrefour Contact;4940563.6006256;351497.54981475;2370;20 AVENUE JEAN JAURES;VAILLY SUR AISNE;R
2400001;Carrefour;4904000.0;338700.0;2400;37 Avenue d'Essômes;CHâTEAU-THIERRY;R
2450002;Carrefour Contact;5000100.0;368700.0;2450;16 RUE DU 2 SEPTEMBRE 1944;LA NEUVILLE-LèS-DORENGT;R
2450003;Carrefour Contact;4997729.68;367681.51;2450;16 RUE DU 2 SEPTEMBRE 1944;La Neuville-lès-Dorengt;R
2460003;Carrefour Contact;4918498.6815428;312137.87735999;2460;12 rue de villers;La Ferté-Milon;R
2480002;Carrefour Contact;4973353.6180498;324505.95752321;2480;Rond point de la victoire;Jussy;R
2600006;Carrefour Market;4925600.0;308000.0;2600;231rd rue du general leclerc;Villers-Cotterêts;R
2800004;Carrefour Contact;4966023.0;337185.0;2800;1 Chemin de Danizy;LA FèRE;R
3000001;Carrefour;4654100.0;334400.0;3000;169 ROUTE DE LYON;MOULINS;R
3100001;Carrefour;4634744.38067;260218.545365;3100;Quai ledru Rollin;MONTLUçON;R
3120002;Carrefour Market;4625590.2605517;362247.03584643;3120;RUE DE VERDUN;LAPALISSE;R
3150005;Carrefour Market;4631600.0;339800.0;3150;98 avenue de Chazeuil;VARENNES-SUR-ALLIER;R
3160001;Carrefour Market;4658333.0;306336.0;3160;Avenue Emile Guillaumin;BOURBON-L'ARCHAMBAULT;R
3190004;Carrefour Contact;4653100.0;262200.0;3190;1 route de montluçon;Vallon-en-Sully;R
3190005;Carrefour Contact;4653100.0;262200.0;3190;1 ROUTE DE MONTLUCON;VALLON EN SULLY;R
3270001;Carrefour Market;4605456.08;347014.954;3270;3 RUE DU BOIS DES JARRAUX;SAINT-YORRE;R
3300001;Carrefour Market;4613843.645;344866.775;3300;RTE DE CHARMEIL;CUSSET;R
3300003;Carrefour;4613600.0;345500.0;3300;rue des peupliers;CUSSET;R
3350002;Carrefour Contact;4661658.854;282206.505;3350;Avenue Jean Jaurès;Cérilly;R
3390003;Carrefour Market;4632100.0;296100.0;3390;ROUTE DE MOULINS;MONTMARAULT;R
3400004;Carrefour Market;4656669.39;335471.22148461;3400;RD12 ZONE LA PLAINE BODIN - 65 ROUTE DE MONTBEUGNY;Yzeure;R
3430001;Carrefour Market;4647400.0;282700.0;3430;Route de Hérisson;COSNE-D'ALLIER;R
3500002;Carrefour Market;4631156.0;328058.0;3500;Route de Montmarault;SAINT-POURçAIN-SUR-SIOULE;R
3600001;Carrefour Market;4629400.0;274100.0;3600;Avenue Edouard Vaillant;COMMENTRY;R
3630004;Carrefour Market;4635500.0;262100.0;3630;51 RUE DE LA REPUBLIQUE;DESERTINES;R
3800007;Carrefour Market;4608417.9728058;320071.52920654;3800;1 AVENUE DES PORTES OCCITANES;GANNAT;R
4000001;Carrefour;4407600.0;618800.0;4000;ROUTE DE MARSEILLE;DIGNE-LES-BAINS;R
4700003;Carrefour Market;4392768.0;589091.0;4700;RN 96 CENTRE COMMERCIAL LE PLAN;LA BRILLANNE;R
4700006;Carrefour Contact;4391238.3289938;591573.81351348;4700;AVENUE FLOURENS AILLAUD;Oraison;R
5100004;Carrefour Market;4489900.0;663400.0;5100;CENTRE COMMERCIAL SUD;BRIANCON;R
5120002;Carrefour Contact;4479293.20359;655974.685925;5120;PLACE DE LA MAIRIE;L'Argentière-la-Bessée;R
5400004;Carrefour Market;4453739.83;583462.1;5400;ROUTE DE GAP;VEYNES;R
5500002;Carrefour Market;4467577.3217151;607589.24850751;5500;ZA DU MOULIN;Saint-Bonnet-en-Champsaur;R
5600006;Carrefour Market;4466086.7125097;665321.6819505;5600;Porte du Queyras;GUILLESTRE;R
6140005;Carrefour Contact;4372518.54;709624.81;6140;976 avenue rhin et danube;vence;R
6156001;Carrefour Market;4357100.0;695900.0;6150;Z.I. Les Tourrades;Cannes;R
6201001;Carrefour;4373000.0;718600.0;6200;606 boulevard du mercantour;Nice;R
6250001;Carrefour Market;4357982.7627634;699596.74750295;6250;3256 CHEMIN DE CARIMAÏ;MOUGINS;R
6260002;Carrefour Market;4395475.5139463;689044.101879;6260;RN 202 Quartier St-Roch;PUGET-THENIERS;R
6530003;Carrefour Contact;4365013.8552655;681061.6369366;6530;ROUTE DE GRASSE;Saint-Cézaire-sur-Siagne;R
6530007;Carrefour Market;4363444.9;685390.1;6530;Faisse longue-route de draguignan - Lotissement le Hameau du Val du Tignet;Tignet;R
6560001;Carrefour Market;4364500.0;704900.0;6560;Chemin du Darbousson;VALBONNE;R
6600001;Carrefour;4360300.0;708500.0;6600;Chemin de Saint-Claude;ANTIBES;R
6610005;Carrefour Contact;4371764.8206695;715224.85398704;6610;ROUTE DE CAGNES;LA GAUDE;R
7110004;Carrefour Contact;4453800.0;429300.0;7110;76 avenue de la République;Largentière;R
7140001;Carrefour Market;4440600.0;413700.0;7140;Centre Commercial La Clairette;LES VANS;R
7190001;Carrefour Contact;4482160.0;458402.0;7190;Grande Rue;Saint-Sauveur-de-Montagut;R
7200010;Carrefour Market;4460500.0;438700.0;7200;56 Avenue de Bellande;Aubenas;R
7220003;Carrefour Contact;4447589.64;469209.58;7220;QUARTIER PLANZOLLES RN86;Viviers;R
7260001;Carrefour Market;4447900.0;424800.0;7260;Les Beaumes;JOYEUSE;R
7300001;Carrefour Market;4505500.0;483900.0;7300;RUE HELENE DE TOURNON;TOURNON-SUR-RHôNE;R
7430002;Carrefour Market;4526100.0;470300.0;7430;Route de Lyon;DAVéZIEUX;R
7800008;Carrefour Contact;4485700.0;483000.0;7800;RD 86 - LIEUDIT LES COTES;Saint-Georges-les-Bains;R
8000001;Carrefour;4973900.0;470700.0;8000;1 rue Paulin Richier;CHARLEVILLE-MéZIèRES;R
8110001;Carrefour Market;4962000.0;519100.0;8110;route nationale;Blagny;R
8130003;Carrefour Contact;4947872.0;457662.0;8130;3 Rue Saint-Charles;Attigny;R
8150001;Carrefour Contact;4984000.0;454500.0;8150;RUE PASTEUR;RIMOGNE;R
8150002;Carrefour Contact;4984000.0;460500.0;8150;Avenue Martyrs de la Résistance;Renwez;R
8170001;Carrefour Market;4998900.0;469200.0;8170;rue des evignes;FUMAY;R
8190003;Carrefour Contact;4947064.0;412341.0;8190;1 Rue Chantereine;Asfeld;R
8230001;Carrefour Market;4992799.55609;452567.373636;8230;Route de la Petite Chapelle;ROCROI;R
8300001;Carrefour;4951100.0;436800.0;8300;ZONE DE L'ETOILE;Rethel;R
8330002;Carrefour Contact;4973500.0;485000.0;8330;12 RUE PIERRE VIENOT;VRIGNE-AUX-BOIS;R
8350002;Carrefour Express;4969800.0;486600.0;8350;Rue Georges Clemenceau;DONCHERY;R
8360003;Carrefour Contact;4953000.0;424900.0;8360;37 Rue de la Sommevue;Château-Porcien;R
8400004;Carrefour Market;4940500.0;469700.0;8400;Rue Verte;VOUZIERS;R
8700001;Carrefour Market;4981889.0;474094.0;8700;Rue Parmentier;NOUZONVILLE;R
8800004;Carrefour Contact;4988500.0;473900.0;8800;ROUTE DE BOGNY;MONTHERMé;R
9000007;Carrefour Contact;4297500.0;160800.0;9000;rue des Bruilhols;Foix;R
9110003;Carrefour Contact;4274423.17;178556.73;9110;ZA N20 ALLEE DU BOIS DES ESQUERS;PERLES ET CASTELET;R
9200001;Carrefour Market;4297349.8985562;115202.33135223;9200;ROUTE D'EYCHEIL;SAINT-GIRONS;R
9210001;Carrefour Market;4328100.0;134800.0;9210;La Sinsole;LEZAT SUR LEZE;R
9240003;Carrefour Express;4301200.0;143100.0;9240;47 faubourg sainte croix;la bastide de serou;R
9270003;Carrefour Contact;4325100.0;167800.0;9270;LIEU DIT LE RAUNIER;MAZERES;R
9300005;Carrefour Market;4292800.0;185800.0;9300;RUE DU 8 MAI 1945;LAVELANET;R
9300008;Carrefour Contact;4290776.9266202;192699.59772994;9300;Avenue de Lavelanet;Bélesta;R
9350003;Carrefour Contact;4310813.0777058;137493.244737;9350;ROUTE DE DAUMAZAN;Les Bordes-sur-Arize;R
10100001;Carrefour Market;4851018.0;371443.0;10100;AVENUE DIDEROT;Romilly-sur-Seine;R
10123001;Carrefour;4828900.0;406500.0;10120;Avenue Charles de Refuge;Saint-André-les-Vergers;R
10200003;Carrefour Market;4822800.0;471000.0;10200;Rue Louis Desprez;BAR-SUR-AUBE;R
10250002;Carrefour Express;4797500.0;449400.0;10250;3 Rue Paul Terillon;Mussy-sur-Seine;R
10260003;Carrefour Contact;4818100.0;418900.0;10260;RD185 LES GRANDES FOSSES;VAUDES;R
10270010;Carrefour Express;4825347.0;426119.9;10270;29 Avenue Pierre Gomand;Lusigny-sur-Barse;R
10400002;Carrefour Market;4849240.75936;351288.606446;10400;AVENUE DU GENERAL DE GAULLE;NOGENT-SUR-SEINE;R
10600002;Carrefour;4830500.0;402700.0;10300;4 Boulevard de l'Ouest;Sainte-Savine;R
10700002;Carrefour Market;4853400.0;415600.0;10700;42, Route de Brienne (5 minutes A26 Sortie 21);ARCIS-SUR-AUBE;R
10800006;Carrefour Contact;4823700.0;410900.0;10800;1 ROUTE DE MAISONS BLANCHES;Buchères;R
11000016;Carrefour;4323600.0;236900.0;11000;ZI PONT ROUGE;CARCASSONNE;R
11101001;Carrefour;4317900.0;302900.0;11100;AVENUE HUBERT MOULY;NARBONNE;R
11120002;Carrefour Contact;4320367.93;276496.97;11200;RN 113 AVENUE MARECHAL GALLIENI;Lézignan-Corbières;R
11150001;Carrefour Market;4324100.0;210100.0;11150;zae avenue de la preuilhe;BRAM;R
11160003;Carrefour Market;4328458.3541238;257478.0754133;11160;Avenue Ernest Ferroul;Peyriac-Minervois;R
11200001;Carrefour Market;4318900.0;275300.0;11200;AVENUE DES CORBIERES;LéZIGNAN-CORBIèRES;R
11290005;Carrefour Contact;4318497.3456198;226045.46015442;11290;Lieu dit Le GOUTAL - Route d'ALAIRAC - D211;LAVALETTE;R
11310001;Carrefour Express;4336297.8379985;216139.41268092;11310;698 rue Bernard Marty lot las fountetos;Saissac;R
11370001;Carrefour Contact;4290642.95874;303680.630734;11370;route de Leucate plage;LEUCATE;R
11500001;Carrefour Market;4289291.680048;219379.39696504;11500;Place de la Liberté;Quillan;R
11500005;Carrefour Market;4289300.0;219400.0;11500;ZA LA PLAGE SUD;QUILLAN;R
12100004;Carrefour Market;4409100.0;307700.0;12100;AVENUE DU PONT LEROUGE;Millau;R
12120001;Carrefour Contact;4417642.425;252119.462;12120;Z.A. PLAISANCE;Cassagnes-Bégonhès;R
12160003;Carrefour Market;4427700.0;244400.0;12160;600 Avenue de Rodez;Baraqueville;R
12170001;Carrefour Market;4402900.0;253400.0;12170;28 Avenue de la Vallée du Tarn;REQUISTA;R
12170004;Carrefour Market;4403700.0;252300.0;12170;80 Avenue d'Albi;Réquista;R
12200002;Carrefour;4436100.0;203400.0;12200;Avenue de Toulouse;VILLEFRANCHE-DE-ROUERGUE;R
12260006;Carrefour Contact;4443200.0;203100.0;12260;AVENUE DU ROUERGUE;Villeneuve;R
12400001;Carrefour Market;4395800.0;287000.0;12400;Lotissement de Vaxergues;SAINT-AFFRIQUE;R
12450001;Carrefour Market;4429682.0;255795.0;12450;Avenue de Rodez;LUC-LA-PRIMAUBE;R
13008008;Carrefour;4324900.0;539100.0;13008;AVENUE DE HAMBOURG;MARSEILLE;R
13011020;Carrefour Contact;4328900.0;546000.0;13011;73 Boulevard de Saint-Marcel;Marseille;R
13011024;Carrefour Contact;4329800.0;549600.0;13011;73 route des Camoins;Marseille;R
13012028;Carrefour Market;4331700.0;544000.0;13012;7 CHEMIN DES AMARYLLIS;MARSEILLE;R
13014001;Carrefour;4332900.0;540100.0;13014;AVENUE PROSPER MERIMEE;MARSEILLE;R
13110003;Carrefour;4341300.0;500100.0;13110;RN Fos/ Martigues;PORT-DE-BOUC;R
13120001;Carrefour Market;4346500.0;546400.0;13120;Petit Chemin d'Aix;Gardanne;R
13130002;Carrefour Market;4348942.0;517369.0;13130;Boulevard Henri Wallon;Berre-l'Étang;R
13140001;Carrefour Market;4357594.0;499821.0;13140;Boulevard Jacques Minet;MIRAMAS;R
13160004;Carrefour Market;4387900.0;485000.0;13160;AVENUE DELATTRE DE TASSIGNY;Châteaurenard;R
13180002;Carrefour Market;4338753.608;523277.519;13180;rue du 19 mars 1962;Gignac-la-Nerthe;R
13220003;Carrefour;4339400.0;513500.0;13220;RN 568;CHATEAUNEUF-LES-MARTIGUES;R
13220004;Carrefour Contact;4339047.7933905;516346.39372955;13220;CHEMIN DE PATAFLOUX, ZONE DU FOURNEILLER, CCIAL LES OLIVIERS;Châteauneuf-les-Martigues;R
13300011;Carrefour Market;4365300.0;510000.0;13300;Avenue de Bretagne, les Canourgues;Salon-de-Provence;R
13340001;Carrefour Market;4349200.0;522900.0;13340;LE PLAN;ROGNAC;R
13410003;Carrefour Contact;4364865.9756223;526506.92344712;13410;2 avenue leo lagrange;LAMBESC;R
13463001;Carrefour;4336200.0;534900.0;13015;Centre Commercial Grand Littoral - ZAC Saint-André;MARSEILLE;R
13530001;Carrefour Market;4345200.0;568100.0;13530;Z.a.c. de la Burlière;TRETS;R
13545001;Carrefour;4350600.0;539900.0;13546;1175 Rue Guillaume du Vair;AIX-EN-PROVENCE;R
13600005;Carrefour;4318800.0;560200.0;13600;chemin du puits de brunet;LA CIOTAT;R
13680010;Carrefour Contact;4358718.349829;513929.47716414;13680;1 AV DE LA 1ERE ARMEE FRANCAISE, CARREFOUR CONTACT;LANCON-PROVENCE;R
13741001;Carrefour;4343300.0;525900.0;13127;R.N. 113;VITROLLES;R
13780007;Carrefour Contact;4327563.8736125;571606.52979117;13780;27 CHEMIN DE LA CURASSE;Cuges-les-Pins;R
13920004;Carrefour Market;4343947.25;503538.07;13920;RUE DES ROSEAUX;Saint-Mitre-les-Remparts;R
14053001;Carrefour;4921000.0;-36600.0;14000;1 Boulevard Maréchal Juin;CAEN;R
14112001;Carrefour Contact;4924100.0;-32700.0;14112;2 RUE DES ECOLES;BIEVILLE-BEUVILLE;R
14123010;Carrefour Contact;4915769.717388;-32601.015714723;14123;2 RUE DE L'INDUSTRIE;Cormelles-le-Royal;R
14125001;Carrefour;4916300.0;-29800.0;14120;3 Rue Ambroise Croizat;Mondeville;R
14204001;Carrefour;4920500.0;-32800.0;14200;CC Hérouville Saint Clair BP 135;HéROUVILLE-SAINT-CLAIR;R
14230003;Carrefour Market;4931862.92;-110089.57;14230;Place de l'hôtel de ville;Isigny-sur-Mer;R
14250002;Carrefour Contact;4917918.0;-62255.0;14250;1 COUR PERON;Tilly-sur-Seulles;R
14270001;Carrefour Market;4907300.0;-7400.0;14270;AV JEAN JAURES;Mézidon-Canon;R
14290001;Carrefour Market;4902400.0;41300.0;14290;RTE DE BERNAY;ORBEC;R
14310003;Carrefour Market;4908000.0;-64800.0;14310;RUE GEORGES CLEMENCEAU;VILLERS-BOCAGE;R
14320003;Carrefour Market;4911400.0;-37400.0;14320;RN 162;SAINT-MARTIN-DE-FONTENAY;R
14380001;Carrefour Contact;4884000.0;-105200.0;14380;40 Rue du Docteur Fontaine;SAINT-SEVER-CALVADOS;R
14390001;Carrefour Market;4928814.0;-12678.0;14390;RD 400;CABOURG;R
14400009;Carrefour;4928800.0;-70400.0;14400;CTRE CIAL EINDHOVEN RTE DE VAUX/AURE;Bayeux;R
14410002;Carrefour Contact;4884251.0;-71187.0;14410;Lieu-dit La Barbairie;Vassy;R
14420001;Carrefour Contact;4896993.0;-24188.024;14420;Lieu-dit La Glacière;POTIGNY;R
14420002;Carrefour;4897196.87;-24749.46;14420;lieux dit la glacière;Potigny;R
14450001;Carrefour Contact;4938500.0;-105000.0;14450;Avenue Emile DAMECOUR;GRANDCAMP-MAISY;R
14470002;Carrefour Market;4932300.0;-45200.0;14470;Route Anglaise;COURSEULLES-SUR-MER;R
14480001;Carrefour Contact;4928000.0;-53500.0;14480;1 rue du grand clos;Creully sur seulles;R
14500003;Carrefour Market;4884700.0;-88700.0;14500;PARC COMMERCIAL DE LA DOUITEE;VIRE;R
14500008;Carrefour Contact;4884670.0;-88722.0;14500; Rue Colbert;VIRE;R
14540001;Carrefour Contact;4914011.63603;-30050.8505075;14540;route de Caen;SOLIERS;R
14680001;Carrefour Contact;4904543.0;-32380.0;14680;VARENDES;BRETTEVILLE-SUR-LAIZE;R
14700001;Carrefour Market;4889629.86744;-19240.9332928;14700;33 RUE GEORGES CLEMENCEAU;FALAISE;R
14780002;Carrefour Contact;4930174.0;-31818.0;14780; Boulevard Paul Doumer;LION-SUR-MER;R
14800006;Carrefour;4934700.0;9500.0;14800;Route Nationale;TOUQUES;R
14960001;Carrefour Contact;4933900.0;-58000.0;14960;15 AVENUE MAURICE SCHUMANN;Asnelles;R
15000017;Carrefour;4492900.0;243800.0;15000;ZAC de la Sablière;Aurillac;R
15100005;Carrefour Market;4503800.0;306500.0;15100;Route d'Aurillac;SAINT-FLOUR;R
15250004;Carrefour Contact;4499661.0;242166.0;15250; Avenue de la Plaine;JUSSAC;R
15250006;Carrefour Contact;4494448.371;231132.819;15250;1 route de brive;Saint-Paul-des-Landes;R
15400003;Carrefour Market;4528800.0;266900.0;15400;zi du Sedour;Riom-Ès-Montagnes;R
15500007;Carrefour Contact;4525400.0;319700.0;15500;63 AVENUE GENERAL DE GAULLE;MASSIAC;R
16120004;Carrefour Contact;4560000.0;-5500.0;16120;PLACE DE LA GARE - 3 BLD GAMBETTA;Châteauneuf-sur-Charente;R
16140002;Carrefour Contact;4589992.0641752;1484.617568;16140;2 Clos Chabot;Villejésus;R
16250001;Carrefour Contact;4547271.338;4810.332;16250;AUX NAULETS PEREUIL;Blanzac-Porcheresse;R
16350001;Carrefour Contact;4598900.0;40700.0;16350;RUE sapin vert;CHAMPAGNE-MOUTON;R
16800001;Carrefour;4563900.0;21900.0;16800;ave du general de gaulle;SOYAUX;R
17138008;Carrefour Contact;4620600.0;-109500.0;17138;43 rue des sports;Saint-Xandre;R
17138009;Carrefour Contact;4620600.0;-109400.0;17138;43 RUE DES SPORTS;Saint-Xandre;R
17170003;Carrefour Market;4622656.32575;-87152.9785626;17170;AV DE LA JUILLERIE;Ferrières;R
17250002;Carrefour Market;4583000.0;-87700.0;17250;29 Rue Claire Pertus;PONT-L'ABBE-D'ARNOULT;R
17440003;Carrefour Market;4613860.0;-113925.0;17440;Rue Nicolas Gargot;AYTRé;R
17520001;Carrefour Contact;4552800.0;-30400.0;17520;ZA du Tonneau;Archiac;R
17530003;Carrefour Contact;4574200.0;-112100.0;17530;17 avenue de la presqu'ile;ARVERT;R
17580002;Carrefour Contact;4617771.0860263;-137215.89695779;17580;6083 route de Sainte Marie;Le-Bois-Plage-En-Ré;R
17690001;Carrefour;4611100.0;-110300.0;17690;Route de Rochefort;ANGOULINS;R
17770002;Carrefour Contact;4577508.1037514;-42216.137321515;17770;20 BD GOULEBENEZE;Burie;R
18000001;Carrefour Market;4710300.0;241000.0;18000;AVENUE DE LATTRE DE TASSIGNY;BOURGES;R
18000002;Carrefour;4709300.0;242800.0;18000;CHAUSSE DE CHAPPE;BOURGES;R
18000004;Carrefour Market;4707082.0;237747.0;18000;110 Avenue Marcel Haegelen;BOURGES;R
18000014;Carrefour Market;4706700.0;241600.0;18000;114 Avenue de Dun-sur-Auron;Bourges;R
18100015;Carrefour Market;4722147.3011548;206528.97018218;18100;11 rue du 11 novembre;VIERZON;R
18100016;Carrefour Market;4722200.0;206900.0;18100;7 rue Etienne Dolet;Vierzon;R
18110001;Carrefour Market;4721054.78499;242521.747273;18110;Route de Paris;SAINT-MARTIN-D'AUXIGNY;R
18160001;Carrefour Market;4675300.0;216900.0;18160;ROUTE DE CHATEAUROUX;LIGNIèRES;R
18200001;Carrefour Market;4673756.80823;246095.792922;18200;93 Avenue du Général de Gaulle;SAINT-AMAND-MONTROND;R
18220001;Carrefour Market;4719540.3353381;256669.48514844;18220;17 route de bourges;LES AIX-D'ANGILLON;R
18300001;Carrefour Market;4733375.944;283207.867;18300;rue creuse;SANCERRE;R
18390003;Carrefour Market;4709600.0;244100.0;18390;191 les Terres du fénestrelay;Saint-Germain-du-Puy;R
18400004;Carrefour Market;4699600.0;224900.0;18400;Rue Jean Moulin;SAINT-FLORENT-SUR-CHER;R
18500008;Carrefour Market;4715016.13;221537.35;18500;AVENUE JEAN CHATELET;Mehun-sur-Yèvre;R
18570002;Carrefour Contact;4706300.0;232400.0;18570;Rue des Acacias;La Chapelle-Saint-Ursin;R
18700001;Carrefour Market;4747500.0;242300.0;18700;AVENUE EUGENE CASELLA;Aubigny-sur-Nère;R
19110001;Carrefour Market;4540410.32586;249992.356761;19110;av victor hugo;BORT-LES-ORGUES;R
19130002;Carrefour Market;4525900.0;141300.0;19130;AVENUE RAYMOND POINCARE;OBJAT;R
19190001;Carrefour Contact;4512554.2414;172250.665476;19190;RD 921;BEYNAT;R
19316001;Carrefour;4514500.0;148300.0;19100;14,rue louis taurisson;BRIVE-LA-GAILLARDE;R
19330002;Carrefour Contact;4528398.0;165828.0;19330;Lieu-dit La Chapelle;Saint-Mexant;R
19350001;Carrefour Contact;4532000.0;132700.0;19350;laschamps;Chabrignac;R
19600001;Carrefour Contact;4519500.0;154200.0;19270;Les Combettes;Ussac;R
21000001;Carrefour;4735800.0;504800.0;21000;Route de Langres;DIJON;R
21190002;Carrefour Market;4692000.0;475300.0;21190;Route du Pont de Paris;CORPEAU;R
21200001;Carrefour;4701570.39279;483890.960888;21200;Avenue du Général de Gaulle;BEAUNE;R
21230005;Carrefour Contact;4713100.0;449000.0;21230;Rue de l'Arquebuse;ARNAY-LE-DUC;R
21320004;Carrefour Contact;4725100.0;457600.0;21320;ZA LE PRE RABY / CREANCEY;POUILLY-EN-AUXOIS;R
21490004;Carrefour Contact;4739837.281;513312.311;21490;zae de la petite fin;Saint-Julien;R
21700001;Carrefour Market;4713300.0;496700.0;21700;12 RUE ARNOULT;NUITS-SAINT-GEORGES;R
21800002;Carrefour;4731000.0;510600.0;21800;AVENUE DE BOURGOGNE;QUETIGNY;R
21800010;Carrefour Market;4730311.3001183;512146.3690616;21800;4 rue buffon;Chevigny-Saint-Sauveur;R
22100001;Carrefour Market;4846400.0;-208700.0;22100;C CIAL LE CHENE;QUEVERT;R
22150005;Carrefour Market;4835079.047;-276064.927;22150;35 RUE DE MONTIFAULT;Plœuc-L'Hermitage;R
22170005;Carrefour Market;4853740.59;-299492.14;22170;34 rue de saint brieuc;Plouagat;R
22200003;Carrefour;4856256.05107;-316559.732183;22200;rond point kennedy;Guingamp;R
22270001;Carrefour Express;4840900.0;-232400.0;22270;21 ter, rue de Penthièvre;Jugon-les-Lacs;R
22360001;Carrefour;4849600.0;-272800.0;22360;Rue Jules Verne;LANGUEUX;R
22390001;Carrefour Contact;4847800.0;-318600.0;22390;BOULEVARD D ARMOR;Bourbriac;R
22400001;Carrefour Market;4846721.98707;-252152.26987;22400;20 RUE DU DOCTEUR LAVERGNE;LAMBALLE;R
22400010;Carrefour;4853188.1398143;-257770.83107308;22400;708 rue du Verger;Lamballe Amor Planguenoual;R
22460003;Carrefour Express;4828100.0;-283900.0;22460;Rue du Parc Mail;Uzel;R
22500001;Carrefour;4877300.0;-303900.0;22500;RUE RAYMOND PELLIER;PAIMPOL;R
22580001;Carrefour Market;4869100.0;-293300.0;22580;Le Chene Vert;PLOUHA;R
